present_only_in,from_bus,to_bus,circuit_id,row_count
gpu,29144,29801,2,31156
gpu,29310,29309,2,31156
gpu,29310,29309,3,31156
gpu,29310,29362,2,31156
gpu,29718,49286,2,31156
gpu,29718,49286,3,31156
gpu,29798,29831,2,31156
gpu,29804,29803,2,31156
gpu,29804,29803,3,31156
gpu,29908,29907,2,31156
gpu,31051,31412,2,31156
gpu,31054,31321,2,31156
gpu,31062,31412,2,31156
gpu,31062,31412,3,31156
gpu,31074,31073,2,31156
gpu,31074,31073,3,31156
gpu,31105,31360,2,31156
gpu,31105,31360,3,31156
gpu,31131,31254,2,31156
gpu,31131,31254,3,31156
gpu,31131,31352,2,31156
gpu,31131,31352,3,31156
gpu,31145,31144,2,31156
gpu,31146,31141,2,31156
gpu,31191,31254,2,31156
gpu,31247,31246,2,31156
gpu,31247,31246,3,31156
gpu,31252,31222,2,31156
gpu,31252,31251,2,31156
gpu,31252,31251,3,31156
gpu,31252,31251,4,31156
gpu,31253,31374,2,31156
gpu,31253,31374,3,31156
gpu,31267,31266,2,31156
gpu,31267,31266,3,31156
gpu,31272,31294,2,31156
gpu,31284,31302,2,31156
gpu,31284,31302,3,31156
gpu,31294,31324,2,31156
gpu,31294,31324,3,31156
gpu,31302,31301,2,31156
gpu,31302,31301,3,31156
gpu,31314,31352,2,31156
gpu,31314,31352,3,31156
gpu,31324,31323,2,31156
gpu,31324,31323,3,31156
gpu,31332,31331,2,31156
gpu,31337,31182,2,31156
gpu,31351,31350,2,31156
gpu,31352,31351,2,31156
gpu,31352,31351,3,31156
gpu,31352,31351,4,31156
gpu,31360,31359,2,31156
gpu,31360,31359,3,31156
gpu,31374,31373,2,31156
gpu,31374,31373,3,31156
gpu,31411,31410,2,31156
gpu,31411,31410,3,31156
gpu,31412,31411,2,31156
gpu,31412,31411,3,31156
gpu,31412,31411,4,31156
gpu,31420,31247,2,31156
gpu,33005,11490,2,31156
gpu,33005,11490,3,31156
gpu,33038,33040,2,31156
gpu,33038,33040,3,31156
gpu,33040,33503,2,31156
gpu,33040,33503,3,31156
gpu,33047,33046,2,31156
gpu,33047,33046,3,31156
gpu,33047,33481,2,31156
gpu,33047,33481,3,31156
gpu,33054,33503,2,31156
gpu,33063,33062,2,31156
gpu,33063,33062,3,31156
gpu,33067,33060,2,31156
gpu,33067,33060,3,31156
gpu,33070,33069,2,31156
gpu,33112,33169,2,31156
gpu,33112,33169,3,31156
gpu,33114,33112,2,31156
gpu,33114,33112,3,31156
gpu,33121,33114,2,31156
gpu,33138,33424,2,31156
gpu,33150,33167,2,31156
gpu,33169,33168,2,31156
gpu,33169,33168,3,31156
gpu,33173,33060,2,31156
gpu,33173,33060,3,31156
gpu,33173,33174,2,31156
gpu,33173,33174,3,31156
gpu,33178,33150,2,31156
gpu,33178,51100,2,31156
gpu,33206,33205,2,31156
gpu,33206,33205,3,31156
gpu,33209,33372,2,31156
gpu,33209,33372,3,31156
gpu,33210,33209,2,31156
gpu,33210,33209,3,31156
gpu,33210,33279,2,31156
gpu,33210,33279,3,31156
gpu,33218,33285,2,31156
gpu,33218,33285,3,31156
gpu,33218,33298,2,31156
gpu,33218,33298,3,31156
gpu,33230,11295,2,31156
gpu,33279,33278,2,31156
gpu,33279,33278,3,31156
gpu,33298,33316,2,31156
gpu,33310,33373,2,31156
gpu,33310,33373,3,31156
gpu,33316,33372,2,31156
gpu,33316,33372,3,31156
gpu,33349,33167,2,31156
gpu,33372,33371,2,31156
gpu,33372,33371,3,31156
gpu,33373,33372,2,31156
gpu,33373,33372,3,31156
gpu,33381,33380,2,31156
gpu,33381,33380,3,31156
gpu,33382,33014,2,31156
gpu,33382,33381,2,31156
gpu,33382,33381,3,31156
gpu,33408,25486,2,31156
gpu,33408,25486,3,31156
gpu,33408,33407,2,31156
gpu,33408,33407,3,31156
gpu,33440,33243,2,31156
gpu,33485,33484,2,31156
gpu,33485,33484,3,31156
gpu,33486,11242,2,31156
gpu,33486,33485,2,31156
gpu,33486,33485,3,31156
gpu,33491,11260,2,31156
gpu,33491,11260,3,31156
gpu,35014,35072,2,31156
gpu,35014,35072,3,31156
gpu,35023,35070,2,31156
gpu,35023,35070,3,31156
gpu,35031,35017,2,31156
gpu,35031,35017,3,31156
gpu,35041,35040,2,31156
gpu,35049,35048,2,31156
gpu,35060,35014,2,31156
gpu,35060,35014,3,31156
gpu,35062,35418,2,31156
gpu,35070,35029,2,31156
gpu,35082,35278,2,31156
gpu,35096,35187,2,31156
gpu,35128,35127,2,31156
gpu,35128,35127,3,31156
gpu,35128,35374,2,31156
gpu,35128,35374,3,31156
gpu,35130,35287,2,31156
gpu,35130,35287,3,31156
gpu,35142,35141,2,31156
gpu,35142,35141,3,31156
gpu,35144,35142,2,31156
gpu,35144,35142,3,31156
gpu,35170,35187,2,31156
gpu,35175,35174,2,31156
gpu,35221,35456,2,31156
gpu,35221,35456,3,31156
gpu,35230,35221,2,31156
gpu,35230,35221,3,31156
gpu,35311,35334,2,31156
gpu,35334,35394,2,31156
gpu,35334,35394,3,31156
gpu,35343,35342,2,31156
gpu,35351,35465,2,31156
gpu,35418,35034,2,31156
gpu,35418,35034,3,31156
gpu,35418,35070,2,31156
gpu,35418,35070,3,31156
gpu,35418,35072,2,31156
gpu,35418,35072,3,31156
gpu,35418,35075,2,31156
gpu,35418,35075,3,31156
gpu,35418,35417,2,31156
gpu,35418,35417,3,31156
gpu,35418,35417,4,31156
gpu,35418,35417,5,31156
gpu,35418,35417,6,31156
gpu,35456,35455,2,31156
gpu,35456,35455,3,31156
gpu,35465,35464,2,31156
gpu,35465,35464,3,31156
gpu,35465,35464,4,31156
gpu,35465,47251,2,31156
gpu,39018,39033,2,31156
gpu,39023,39226,2,31156
gpu,39025,39024,2,31156
gpu,39025,39024,3,31156
gpu,39025,40029,2,31156
gpu,39025,40029,3,31156
gpu,39085,39081,2,31156
gpu,39117,39273,2,31156
gpu,39117,39273,3,31156
gpu,39142,39127,2,31156
gpu,39142,39127,3,31156
gpu,39173,39208,2,31156
gpu,39174,39173,2,31156
gpu,39174,39173,3,31156
gpu,39175,39174,2,31156
gpu,39175,39174,3,31156
gpu,39176,39187,2,31156
gpu,39176,39187,3,31156
gpu,39208,40047,2,31156
gpu,39224,39223,2,31156
gpu,39224,39223,3,31156
gpu,39225,39224,2,31156
gpu,39225,39224,3,31156
gpu,39225,39224,4,31156
gpu,39225,39224,5,31156
gpu,39225,39231,2,31156
gpu,39225,39231,3,31156
gpu,39242,39231,2,31156
gpu,39242,39231,3,31156
gpu,39266,39265,2,31156
gpu,39266,39265,3,31156
gpu,39266,39276,2,31156
gpu,39308,39347,2,31156
gpu,39321,39953,2,31156
gpu,39359,40018,2,31156
gpu,39373,39308,2,31156
gpu,39377,39373,2,31156
gpu,39397,39402,2,31156
gpu,39411,39410,2,31156
gpu,39411,39410,3,31156
gpu,39411,39413,2,31156
gpu,39411,39413,3,31156
gpu,39465,39538,2,31156
gpu,39465,39538,3,31156
gpu,39483,39981,2,31156
gpu,39485,39484,2,31156
gpu,39485,39484,3,31156
gpu,39497,39496,2,31156
gpu,39505,39173,2,31156
gpu,39507,39506,2,31156
gpu,39507,39506,3,31156
gpu,39517,39515,2,31156
gpu,39521,39967,2,31156
gpu,39521,39967,3,31156
gpu,39534,25596,2,31156
gpu,39534,25596,3,31156
gpu,39538,39534,2,31156
gpu,39538,39534,3,31156
gpu,39541,39497,2,31156
gpu,39542,39541,2,31156
gpu,39542,39541,3,31156
gpu,39545,39544,2,31156
gpu,39545,39544,3,31156
gpu,39545,39573,2,31156
gpu,39545,39573,3,31156
gpu,39551,39573,2,31156
gpu,39551,39573,3,31156
gpu,39554,39553,2,31156
gpu,39554,39553,3,31156
gpu,39554,39569,2,31156
gpu,39558,39551,2,31156
gpu,39558,39551,3,31156
gpu,39567,39569,2,31156
gpu,39567,39569,3,31156
gpu,39567,39581,2,31156
gpu,39567,39581,3,31156
gpu,39575,39574,2,31156
gpu,39575,39574,3,31156
gpu,39587,39610,2,31156
gpu,39589,39558,2,31156
gpu,39589,39558,3,31156
gpu,39661,39355,2,31156
gpu,39661,39689,2,31156
gpu,39691,39589,2,31156
gpu,39691,39589,3,31156
gpu,39691,39702,2,31156
gpu,39702,39701,2,31156
gpu,39833,39173,2,31156
gpu,39835,39049,2,31156
gpu,39835,39095,2,31156
gpu,39835,39834,2,31156
gpu,39835,39834,3,31156
gpu,39842,39576,2,31156
gpu,39845,39550,2,31156
gpu,39868,39689,2,31156
gpu,39872,39610,2,31156
gpu,39887,40109,2,31156
gpu,39887,40109,3,31156
gpu,39967,39542,2,31156
gpu,39967,39542,3,31156
gpu,39981,39505,2,31156
gpu,40010,39450,2,31156
gpu,40011,39355,2,31156
gpu,40011,39412,2,31156
gpu,40018,40067,2,31156
gpu,40051,39135,2,31156
gpu,41037,41036,2,31156
gpu,41037,41036,3,31156
gpu,41050,41140,2,31156
gpu,41065,41126,2,31156
gpu,41091,41115,2,31156
gpu,41091,41115,3,31156
gpu,41092,41091,2,31156
gpu,41092,41091,3,31156
gpu,41115,41153,2,31156
gpu,41120,41281,2,31156
gpu,41249,41248,2,31156
gpu,41249,41248,3,31156
gpu,41260,42017,2,31156
gpu,41260,42017,3,31156
gpu,41264,41263,2,31156
gpu,41366,41406,2,31156
gpu,41374,41260,2,31156
gpu,41374,41260,3,31156
gpu,41406,41357,2,31156
gpu,41417,41362,2,31156
gpu,41417,41362,3,31156
gpu,41433,69176,2,31156
gpu,41433,69176,3,31156
gpu,41684,41740,1,31156
gpu,41932,42017,2,31156
gpu,41932,42017,3,31156
gpu,43001,43033,2,31156
gpu,43001,43033,3,31156
gpu,43001,43050,2,31156
gpu,43001,43050,3,31156
gpu,43014,59567,2,31156
gpu,43014,59567,3,31156
gpu,43033,43481,2,31156
gpu,43050,43768,2,31156
gpu,43050,43768,3,31156
gpu,43096,43095,2,31156
gpu,43096,43095,3,31156
gpu,43142,43177,2,31156
gpu,43177,43176,2,31156
gpu,43177,43176,3,31156
gpu,43240,43239,2,31156
gpu,43289,43288,2,31156
gpu,43515,43514,2,31156
gpu,43613,43612,2,31156
gpu,43613,43612,3,31156
gpu,43646,43645,2,31156
gpu,43662,43646,2,31156
gpu,43712,43711,2,31156
gpu,43712,43711,3,31156
gpu,43753,43752,2,31156
gpu,43753,43752,3,31156
gpu,43767,43766,2,31156
gpu,43768,43767,2,31156
gpu,43768,43767,3,31156
gpu,43768,43767,4,31156
gpu,43790,43789,2,31156
gpu,43793,43562,2,31156
gpu,43821,59521,2,31156
gpu,43821,59521,3,31156
gpu,43821,60040,2,31156
gpu,43821,60040,3,31156
gpu,45002,45012,2,31156
gpu,45175,45174,2,31156
gpu,45188,45187,2,31156
gpu,45188,45187,3,31156
gpu,45188,45200,2,31156
gpu,45188,45200,3,31156
gpu,45192,46159,2,31156
gpu,45193,45192,2,31156
gpu,45193,45192,3,31156
gpu,45193,45192,4,31156
gpu,45194,45189,2,31156
gpu,45194,45189,3,31156
gpu,45194,45193,2,31156
gpu,45194,45193,3,31156
gpu,45194,45193,4,31156
gpu,45195,45194,2,31156
gpu,45195,45194,3,31156
gpu,45200,45208,2,31156
gpu,45200,45208,3,31156
gpu,45207,45206,2,31156
gpu,45231,45230,2,31156
gpu,45252,45745,2,31156
gpu,45252,46040,2,31156
gpu,45292,45291,2,31156
gpu,45384,45383,2,31156
gpu,45384,45383,3,31156
gpu,45417,45416,2,31156
gpu,45417,45453,2,31156
gpu,45417,45453,3,31156
gpu,45419,46042,2,31156
gpu,45419,46091,2,31156
gpu,45453,45542,2,31156
gpu,45453,45542,3,31156
gpu,45505,45542,2,31156
gpu,45505,45542,3,31156
gpu,45597,15897,2,31156
gpu,45597,15897,3,31156
gpu,45600,45597,2,31156
gpu,45600,45597,3,31156
gpu,45648,55264,2,31156
gpu,45648,55264,3,31156
gpu,45656,45655,2,31156
gpu,45667,46050,2,31156
gpu,45667,46050,3,31156
gpu,45689,45688,2,31156
gpu,45701,45689,2,31156
gpu,45745,45806,2,31156
gpu,45805,45804,2,31156
gpu,45805,45804,3,31156
gpu,45864,45863,2,31156
gpu,45870,45893,2,31156
gpu,45870,45893,3,31156
gpu,45870,45928,2,31156
gpu,45870,45928,3,31156
gpu,45889,45870,2,31156
gpu,45889,45870,3,31156
gpu,45891,45890,2,31156
gpu,45920,45889,2,31156
gpu,45920,45889,3,31156
gpu,45928,46162,2,31156
gpu,45928,46162,3,31156
gpu,45955,45954,2,31156
gpu,45955,45954,3,31156
gpu,45964,45963,2,31156
gpu,45972,46162,2,31156
gpu,45972,46162,3,31156
gpu,46001,45890,2,31156
gpu,46040,46172,2,31156
gpu,46050,46049,2,31156
gpu,46070,46075,2,31156
gpu,46078,45732,2,31156
gpu,46100,46099,2,31156
gpu,46100,46099,3,31156
gpu,46116,46201,2,31156
gpu,46116,46201,3,31156
gpu,46119,46118,2,31156
gpu,46130,46129,2,31156
gpu,46130,46129,3,31156
gpu,46159,46218,2,31156
gpu,46172,46091,2,31156
gpu,46193,46201,2,31156
gpu,46218,46042,2,31156
gpu,47006,47017,2,31156
gpu,47006,47017,3,31156
gpu,47012,47006,2,31156
gpu,47012,47006,3,31156
gpu,47029,47028,2,31156
gpu,47036,47032,2,31156
gpu,47037,47029,2,31156
gpu,47037,47032,2,31156
gpu,47071,47196,2,31156
gpu,47108,47107,2,31156
gpu,47108,47107,3,31156
gpu,47129,47128,2,31156
gpu,47129,47128,3,31156
gpu,47129,47128,4,31156
gpu,47196,47076,2,31156
gpu,47280,47012,2,31156
gpu,47280,47012,3,31156
gpu,47280,47108,2,31156
gpu,47280,47108,3,31156
gpu,49009,13743,2,31156
gpu,49009,13743,3,31156
gpu,49142,49134,2,31156
gpu,49142,49134,3,31156
gpu,49142,49159,2,31156
gpu,49165,49164,2,31156
gpu,49165,49164,3,31156
gpu,49165,49366,2,31156
gpu,49165,49366,3,31156
gpu,49283,49281,2,31156
gpu,49283,49281,3,31156
gpu,49286,61864,2,31156
gpu,49286,61864,3,31156
gpu,49366,49421,2,31156
gpu,49366,49421,3,31156
gpu,49390,49389,2,31156
gpu,49421,49168,2,31156
gpu,49451,49134,2,31156
gpu,49451,49134,3,31156
gpu,49451,49283,2,31156
gpu,49451,49283,3,31156
gpu,49524,49523,2,31156
gpu,49524,49523,3,31156
gpu,51006,51225,2,31156
gpu,51006,51225,3,31156
gpu,51040,45648,2,31156
gpu,51040,45648,3,31156
gpu,51041,51040,2,31156
gpu,51041,51040,3,31156
gpu,51044,51211,2,31156
gpu,51044,51211,3,31156
gpu,51053,51041,2,31156
gpu,51053,51041,3,31156
gpu,51060,51044,2,31156
gpu,51060,51044,3,31156
gpu,51060,51155,2,31156
gpu,51060,51155,3,31156
gpu,51100,51099,2,31156
gpu,51100,51099,3,31156
gpu,51102,25027,2,31156
gpu,51102,51101,2,31156
gpu,51102,51101,3,31156
gpu,51118,51117,2,31156
gpu,51139,45014,2,31156
gpu,51139,45014,3,31156
gpu,51139,51138,2,31156
gpu,51139,51138,3,31156
gpu,51141,51138,2,31156
gpu,51141,51138,3,31156
gpu,51151,51125,2,31156
gpu,51152,51125,2,31156
gpu,51152,51155,2,31156
gpu,51152,51155,3,31156
gpu,51180,51143,2,31156
gpu,51180,51153,2,31156
gpu,51180,51179,2,31156
gpu,51180,51179,3,31156
gpu,51181,51141,2,31156
gpu,51181,51141,3,31156
gpu,51211,51210,2,31156
gpu,51211,51210,3,31156
gpu,53001,53007,2,31156
gpu,53001,53702,2,31156
gpu,53007,53864,2,31156
gpu,53083,53112,2,31156
gpu,53084,53937,2,31156
gpu,53112,53085,2,31156
gpu,53125,53124,2,31156
gpu,53125,53124,3,31156
gpu,53208,53207,2,31156
gpu,53344,53343,2,31156
gpu,53344,53343,3,31156
gpu,53393,53392,2,31156
gpu,53393,53392,3,31156
gpu,53394,53393,2,31156
gpu,53394,53393,3,31156
gpu,53394,53393,4,31156
gpu,53457,53607,2,31156
gpu,53486,53679,2,31156
gpu,53486,53679,3,31156
gpu,53510,59695,2,31156
gpu,53510,59695,3,31156
gpu,53587,53664,2,31156
gpu,53587,53664,3,31156
gpu,53603,53561,2,31156
gpu,53607,53655,2,31156
gpu,53655,60039,2,31156
gpu,53657,53656,2,31156
gpu,53673,59677,2,31156
gpu,53679,53678,2,31156
gpu,53679,53678,3,31156
gpu,53681,53684,2,31156
gpu,53681,53684,3,31156
gpu,53681,59625,2,31156
gpu,53681,59625,3,31156
gpu,53722,53023,2,31156
gpu,53722,53740,2,31156
gpu,53739,53801,2,31156
gpu,53889,53888,2,31156
gpu,53889,53888,3,31156
gpu,53890,53889,2,31156
gpu,53890,53889,3,31156
gpu,53893,53241,2,31156
gpu,53893,53241,3,31156
gpu,53937,53739,2,31156
gpu,55002,55005,2,31156
gpu,55002,55538,2,31156
gpu,55002,55538,3,31156
gpu,55022,55021,2,31156
gpu,55025,55589,2,31156
gpu,55049,55048,2,31156
gpu,55069,55586,2,31156
gpu,55137,55178,2,31156
gpu,55155,55151,2,31156
gpu,55155,55202,2,31156
gpu,55233,55450,2,31156
gpu,55266,55233,2,31156
gpu,55266,55233,3,31156
gpu,55266,55352,2,31156
gpu,55266,55352,3,31156
gpu,55270,55644,2,31156
gpu,55276,55285,2,31156
gpu,55276,55285,3,31156
gpu,55280,55270,2,31156
gpu,55285,55501,2,31156
gpu,55285,55501,3,31156
gpu,55288,55276,2,31156
gpu,55288,55276,3,31156
gpu,55288,55285,2,31156
gpu,55288,55285,3,31156
gpu,55288,55584,2,31156
gpu,55288,55584,3,31156
gpu,55307,55364,2,31156
gpu,55307,55578,2,31156
gpu,55307,55578,3,31156
gpu,55312,55335,2,31156
gpu,55312,55335,3,31156
gpu,55318,55523,2,31156
gpu,55321,55328,2,31156
gpu,55321,55702,2,31156
gpu,55331,55703,2,31156
gpu,55332,55239,2,31156
gpu,55335,55401,2,31156
gpu,55335,55401,3,31156
gpu,55341,55609,2,31156
gpu,55341,55609,3,31156
gpu,55341,55698,2,31156
gpu,55341,55698,3,31156
gpu,55353,55456,2,31156
gpu,55353,55456,3,31156
gpu,55364,55394,2,31156
gpu,55390,55584,2,31156
gpu,55401,55264,2,31156
gpu,55401,55264,3,31156
gpu,55422,55447,2,31156
gpu,55422,55447,3,31156
gpu,55422,55497,2,31156
gpu,55422,55497,3,31156
gpu,55426,55425,2,31156
gpu,55426,55425,3,31156
gpu,55426,55489,2,31156
gpu,55433,55331,2,31156
gpu,55433,55331,3,31156
gpu,55456,55312,2,31156
gpu,55456,55312,3,31156
gpu,55480,55571,2,31156
gpu,55480,55571,3,31156
gpu,55497,55501,2,31156
gpu,55497,55501,3,31156
gpu,55512,55353,2,31156
gpu,55512,55353,3,31156
gpu,55512,55609,2,31156
gpu,55512,55609,3,31156
gpu,55522,55273,2,31156
gpu,55523,55444,2,31156
gpu,55526,55525,2,31156
gpu,55526,55525,3,31156
gpu,55530,55531,2,31156
gpu,55551,55194,2,31156
gpu,55551,55550,2,31156
gpu,55551,55550,3,31156
gpu,55583,55582,2,31156
gpu,55584,55529,2,31156
gpu,55584,55529,3,31156
gpu,55586,55585,2,31156
gpu,55656,55700,2,31156
gpu,55682,55088,2,31156
gpu,55690,55689,2,31156
gpu,55690,55689,3,31156
gpu,55700,55530,2,31156
gpu,55722,45806,2,31156
gpu,55722,55318,2,31156
gpu,55722,55741,2,31156
gpu,55741,55149,2,31156
gpu,57010,57636,2,31156
gpu,57044,57043,2,31156
gpu,57044,57043,3,31156
gpu,57048,57047,2,31156
gpu,57048,57047,3,31156
gpu,57048,57329,2,31156
gpu,57048,57329,3,31156
gpu,57062,57061,2,31156
gpu,57062,57061,3,31156
gpu,57100,57099,2,31156
gpu,57100,57099,3,31156
gpu,57135,57134,2,31156
gpu,57135,57134,3,31156
gpu,57209,57184,2,31156
gpu,57229,57228,2,31156
gpu,57284,57629,2,31156
gpu,57285,57284,2,31156
gpu,57285,57284,3,31156
gpu,57285,57284,4,31156
gpu,57285,57361,2,31156
gpu,57285,57361,3,31156
gpu,57315,57314,2,31156
gpu,57315,57314,3,31156
gpu,57332,57331,2,31156
gpu,57332,57331,3,31156
gpu,57349,57819,2,31156
gpu,57349,57819,3,31156
gpu,57368,57285,2,31156
gpu,57383,57819,2,31156
gpu,57399,57401,2,31156
gpu,57399,57426,2,31156
gpu,57399,57426,3,31156
gpu,57426,57425,2,31156
gpu,57426,57425,3,31156
gpu,57489,57332,2,31156
gpu,57489,57332,3,31156
gpu,57636,57635,2,31156
gpu,57636,57635,3,31156
gpu,57650,57278,2,31156
gpu,57650,57649,2,31156
gpu,57650,57649,3,31156
gpu,57686,57685,2,31156
gpu,57686,57685,3,31156
gpu,57706,57705,2,31156
gpu,57706,57705,3,31156
gpu,57706,57966,2,31156
gpu,57802,57801,2,31156
gpu,57802,57801,3,31156
gpu,57818,57049,2,31156
gpu,57818,57817,2,31156
gpu,57818,57817,3,31156
gpu,57819,57818,2,31156
gpu,57819,57818,3,31156
gpu,57966,57283,2,31156
gpu,59002,59001,2,31156
gpu,59002,59001,3,31156
gpu,59007,59864,2,31156
gpu,59007,59951,2,31156
gpu,59009,59540,2,31156
gpu,59009,59540,3,31156
gpu,59011,59548,2,31156
gpu,59029,59028,2,31156
gpu,59036,59018,2,31156
gpu,59036,59018,3,31156
gpu,59036,60029,2,31156
gpu,59036,60029,3,31156
gpu,59045,59044,2,31156
gpu,59045,59044,3,31156
gpu,59119,59134,2,31156
gpu,59119,59134,3,31156
gpu,59127,59090,2,31156
gpu,59132,59152,2,31156
gpu,59132,59152,3,31156
gpu,59145,59132,2,31156
gpu,59160,59126,2,31156
gpu,59160,59126,3,31156
gpu,59179,59290,2,31156
gpu,59200,59149,2,31156
gpu,59200,59149,3,31156
gpu,59200,59199,2,31156
gpu,59200,59199,3,31156
gpu,59207,59206,2,31156
gpu,59211,59222,2,31156
gpu,59211,59222,3,31156
gpu,59222,59751,2,31156
gpu,59222,59751,3,31156
gpu,59222,59754,2,31156
gpu,59235,59284,2,31156
gpu,59235,59284,3,31156
gpu,59238,59237,2,31156
gpu,59238,59237,3,31156
gpu,59239,59118,2,31156
gpu,59239,59118,3,31156
gpu,59239,59238,2,31156
gpu,59239,59238,3,31156
gpu,59241,59119,2,31156
gpu,59241,59119,3,31156
gpu,59244,59266,2,31156
gpu,59250,59377,2,31156
gpu,59250,59377,3,31156
gpu,59256,59244,2,31156
gpu,59256,59244,3,31156
gpu,59256,59761,2,31156
gpu,59256,59761,3,31156
gpu,59295,59235,2,31156
gpu,59295,59235,3,31156
gpu,59295,59966,2,31156
gpu,59295,59966,3,31156
gpu,59347,59349,2,31156
gpu,59347,59349,3,31156
gpu,59365,60002,2,31156
gpu,59365,60002,3,31156
gpu,59366,59968,2,31156
gpu,59411,59882,2,31156
gpu,59411,59896,2,31156
gpu,59432,59435,2,31156
gpu,59432,59435,3,31156
gpu,59434,59433,2,31156
gpu,59434,59433,3,31156
gpu,59435,59659,2,31156
gpu,59435,59659,3,31156
gpu,59444,59434,2,31156
gpu,59447,59414,2,31156
gpu,59447,59881,2,31156
gpu,59504,59444,2,31156
gpu,59515,59991,2,31156
gpu,59521,43014,2,31156
gpu,59521,43014,3,31156
gpu,59525,59515,2,31156
gpu,59540,59593,2,31156
gpu,59540,59593,3,31156
gpu,59544,59525,2,31156
gpu,59567,53587,2,31156
gpu,59567,53587,3,31156
gpu,59570,43483,2,31156
gpu,59586,59635,2,31156
gpu,59593,59643,2,31156
gpu,59603,59628,2,31156
gpu,59603,59628,3,31156
gpu,59621,59699,2,31156
gpu,59627,59577,2,31156
gpu,59627,59577,3,31156
gpu,59628,59627,2,31156
gpu,59643,60014,2,31156
gpu,59643,60014,3,31156
gpu,59646,59577,2,31156
gpu,59658,59485,2,31156
gpu,59658,59485,3,31156
gpu,59658,59627,2,31156
gpu,59658,59627,3,31156
gpu,59659,59586,2,31156
gpu,59659,59586,3,31156
gpu,59659,59643,2,31156
gpu,59659,59643,3,31156
gpu,59661,59621,2,31156
gpu,59677,59617,2,31156
gpu,59684,59679,2,31156
gpu,59684,59679,3,31156
gpu,59684,59695,2,31156
gpu,59684,59695,3,31156
gpu,59684,60014,2,31156
gpu,59684,60014,3,31156
gpu,59751,59857,2,31156
gpu,59751,59857,3,31156
gpu,59753,45890,2,31156
gpu,59761,46100,2,31156
gpu,59761,46100,3,31156
gpu,59765,46075,2,31156
gpu,59765,59845,2,31156
gpu,59766,59765,2,31156
gpu,59767,59766,2,31156
gpu,59768,59807,2,31156
gpu,59796,59797,2,31156
gpu,59796,59797,3,31156
gpu,59796,59820,2,31156
gpu,59796,59820,3,31156
gpu,59799,59798,2,31156
gpu,59807,59459,2,31156
gpu,59827,59432,2,31156
gpu,59827,59432,3,31156
gpu,59838,59837,2,31156
gpu,59838,59837,3,31156
gpu,59844,59827,2,31156
gpu,59844,59827,3,31156
gpu,59857,45920,2,31156
gpu,59857,45920,3,31156
gpu,59864,59982,2,31156
gpu,59876,59875,2,31156
gpu,59882,59826,2,31156
gpu,59896,60021,2,31156
gpu,59934,59982,2,31156
gpu,59936,59485,2,31156
gpu,59936,59485,3,31156
gpu,59936,59935,2,31156
gpu,59936,59935,3,31156
gpu,59961,59029,2,31156
gpu,59966,59211,2,31156
gpu,59966,59211,3,31156
gpu,59968,59753,2,31156
gpu,59991,59990,2,31156
gpu,60014,59658,2,31156
gpu,60014,59658,3,31156
gpu,60021,59615,2,31156
gpu,60028,60027,2,31156
gpu,60028,60027,3,31156
gpu,60029,60028,2,31156
gpu,60029,60028,3,31156
gpu,60039,59951,2,31156
gpu,61004,29804,2,31156
gpu,61014,29562,2,31156
gpu,61022,30065,2,31156
gpu,61405,61399,2,31156
gpu,61460,61718,2,31156
gpu,61471,61816,2,31156
gpu,61471,61816,3,31156
gpu,61509,61774,2,31156
gpu,61572,49054,2,31156
gpu,61600,61902,2,31156
gpu,61600,61902,3,31156
gpu,61614,61777,2,31156
gpu,61614,62161,2,31156
gpu,61614,62161,3,31156
gpu,61625,61624,2,31156
gpu,61625,61624,3,31156
gpu,61625,62161,2,31156
gpu,61625,62161,3,31156
